Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos,cluster
678,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,34.0,1990.0,15,10,971,10.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,6,20,5,0.0,0.05,678,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,0,5,1,20.0,0.46,0.09,0.0,0.0,8.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,678,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,484,559,86.6,9745,3180,0,0.0,0.1,0.0,2,22,1,0,20,678,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,559,528,30,20,1,11,0,0,0,0,0,0,484,1,0,678,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,7,0.65,6,0,0,1,0,0,2,0.19,678,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,15,3,8,6,1,15,80.0,3,16,11,5,9,24,52,1,678,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,671,130,396,249,28,14,671,5,1,20.0,2,40.0,390,1819,938,6,1,0,2,0,443,5,841,eng ENG,DF,eng Premier League,34.0,1990.0,15,971,65,28.4,10.8,10,89.0,9,5,17.0,6,0.87,16,25,-9,-0.83,-0.61,10.6,18.7,-8.1,-0.75,678,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,2,0,0,6,5,2,0,9,3,0,0,2,35,21,11,65.6,,,,,,,,DF,4
684,Mattia De Sciglio,it ITA,DF,Empoli,it Serie A,31.0,1992.0,16,7,769,8.5,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,4,18,7,0.12,0.09,684,it ITA,DF,it Serie A,31.0,1992.0,8.5,1,5,3,60.0,0.59,0.35,0.2,0.33,16.9,0,0,0,0.6,0.6,0.12,0.4,0.4,684,it ITA,DF,it Serie A,31.0,1992.0,8.5,233,299,77.9,4506,1744,0,0.2,0.2,-0.2,3,12,4,2,18,684,it ITA,DF,it Serie A,31.0,1992.0,8.5,299,255,44,16,0,4,7,28,0,0,0,0,233,0,7,684,it ITA,DF,it Serie A,31.0,1992.0,8.5,8,0.94,5,1,0,0,1,1,0,0.0,684,it ITA,DF,it Serie A,31.0,1992.0,8.5,18,13,10,8,0,17,82.4,3,10,3,7,8,26,35,1,684,it ITA,DF,it Serie A,31.0,1992.0,8.5,394,35,165,187,44,9,394,4,1,25.0,2,50.0,161,719,257,4,3,0,5,4,191,7,850,it ITA,DF,it Serie A,31.0,1992.0,16,769,48,22.5,8.5,7,80.0,5,9,23.0,16,0.63,4,23,-19,-2.22,-1.99,7.7,14.7,-7.0,-0.82,684,it ITA,DF,it Serie A,31.0,1992.0,8.5,0,0,0,8,5,0,7,8,13,0,0,0,27,6,2,75.0,,,,,,,,DF,1
685,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,36.0,1988.0,18,13,1060,11.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,4,46,30,0.08,0.09,685,it ITA,DF,it Serie A,36.0,1988.0,11.8,1,9,4,44.4,0.76,0.34,0.11,0.25,12.2,0,0,0,0.8,0.8,0.09,0.2,0.2,685,it ITA,DF,it Serie A,36.0,1988.0,11.8,446,564,79.1,7881,3173,0,0.3,0.4,-0.3,5,40,6,5,46,685,it ITA,DF,it Serie A,36.0,1988.0,11.8,564,441,121,17,0,2,23,104,0,0,0,0,446,2,9,685,it ITA,DF,it Serie A,36.0,1988.0,11.8,14,1.19,10,2,0,2,0,0,2,0.17,685,it ITA,DF,it Serie A,36.0,1988.0,11.8,11,6,7,1,3,16,43.8,9,12,4,8,10,21,32,0,685,it ITA,DF,it Serie A,36.0,1988.0,11.8,657,31,198,318,142,11,657,5,1,20.0,4,80.0,313,1164,444,4,7,0,7,2,380,30,851,it ITA,DF,it Serie A,36.0,1988.0,18,1060,59,31.0,11.8,13,75.0,3,5,16.0,19,1.72,13,11,2,0.17,-0.14,12.2,11.6,0.6,0.05,685,it ITA,DF,it Serie A,36.0,1988.0,11.8,1,0,0,17,8,1,23,10,6,0,0,0,26,12,16,42.9,,,,,,,,DF,4
686,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,26.0,1998.0,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,2,0.0,0.07,686,be BEL,DF,fr Ligue 1,26.0,1998.0,2.1,0,1,0,0.0,0.47,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.14,-0.1,-0.1,686,be BEL,DF,fr Ligue 1,26.0,1998.0,2.1,105,116,90.5,1934,575,0,0.0,0.0,0.0,0,11,0,0,9,686,be BEL,DF,fr Ligue 1,26.0,1998.0,2.1,116,106,9,3,0,0,0,1,0,0,0,0,105,1,1,686,be BEL,DF,fr Ligue 1,26.0,1998.0,2.1,0,0.0,0,0,0,0,0,0,0,0.0,686,be BEL,DF,fr Ligue 1,26.0,1998.0,2.1,6,4,5,1,0,4,100.0,0,5,3,2,4,10,12,0,686,be BEL,DF,fr Ligue 1,26.0,1998.0,2.1,146,24,79,62,6,1,146,1,0,0.0,1,100.0,83,379,212,1,0,0,2,0,94,2,852,be BEL,DF,fr Ligue 1,26.0,1998.0,5,192,38,6.3,2.1,2,85.0,1,3,7.0,12,1.0,2,5,-3,-1.41,-1.06,2.3,4.3,-2.1,-0.96,686,be BEL,DF,fr Ligue 1,26.0,1998.0,2.1,0,0,0,1,2,0,0,4,4,0,0,0,6,1,1,50.0,,,,,,,,DF,1
687,Koni De Winter,be BEL,DF,Genoa,it Serie A,22.0,2002.0,25,23,2135,23.7,3,0,3,3,0,0,6,0,2.1,2.1,0.2,2.3,10,56,10,0.13,0.1,687,be BEL,DF,it Serie A,22.0,2002.0,23.7,3,13,7,53.8,0.55,0.3,0.23,0.43,8.8,0,0,0,2.1,2.1,0.16,0.9,0.9,687,be BEL,DF,it Serie A,22.0,2002.0,23.7,1116,1289,86.6,20309,6901,0,0.2,0.2,-0.2,3,42,3,2,56,687,be BEL,DF,it Serie A,22.0,2002.0,23.7,1289,1182,104,52,0,3,4,50,0,0,0,0,1116,3,10,687,be BEL,DF,it Serie A,22.0,2002.0,23.7,15,0.63,11,2,0,0,1,1,1,0.04,687,be BEL,DF,it Serie A,22.0,2002.0,23.7,33,19,21,8,4,25,68.0,8,11,7,4,25,58,118,3,687,be BEL,DF,it Serie A,22.0,2002.0,23.7,1551,161,801,659,105,34,1551,17,6,35.3,11,64.7,807,4302,1986,10,6,0,17,8,938,10,853,be BEL,DF,it Serie A,22.0,2002.0,25,2135,85,62.4,23.7,23,90.0,23,2,33.0,2,1.2,23,33,-10,-0.42,-0.28,24.0,29.6,-5.6,-0.24,687,be BEL,DF,it Serie A,22.0,2002.0,23.7,6,0,0,43,14,1,4,25,19,0,2,0,114,74,34,68.5,,,,,,,,DF,3
688,Amar Dedić,ba BIH,DF,Marseille,fr Ligue 1,21.0,2002.0,10,2,314,3.5,0,1,1,0,0,0,1,0,0.9,0.9,0.9,1.8,21,16,46,0.29,0.51,688,ba BIH,DF,fr Ligue 1,21.0,2002.0,3.5,0,6,2,33.3,1.72,0.57,0.0,0.0,18.3,0,0,0,0.9,0.9,0.15,-0.9,-0.9,688,ba BIH,DF,fr Ligue 1,21.0,2002.0,3.5,189,224,84.4,2657,515,1,0.9,0.8,0.1,4,5,2,0,16,688,ba BIH,DF,fr Ligue 1,21.0,2002.0,3.5,224,199,25,0,1,1,5,24,1,0,0,0,189,0,6,688,ba BIH,DF,fr Ligue 1,21.0,2002.0,3.5,14,4.01,11,0,2,1,0,0,1,0.29,688,ba BIH,DF,fr Ligue 1,21.0,2002.0,3.5,5,4,2,2,1,10,30.0,7,0,0,0,3,8,12,1,688,ba BIH,DF,fr Ligue 1,21.0,2002.0,3.5,282,6,41,104,141,17,282,19,9,47.4,10,52.6,180,1311,748,21,12,5,8,8,194,46,854,ba BIH,DF,fr Ligue 1,21.0,2002.0,10,314,31,10.3,3.5,2,54.0,0,8,26.0,3,1.5,6,9,-3,-0.86,-1.84,8.5,8.4,0.0,0.01,688,ba BIH,DF,fr Ligue 1,21.0,2002.0,3.5,1,0,0,7,2,0,5,3,4,0,0,0,18,7,6,53.8,,,,,,,,DF,1
691,Enrico Del Prato,it ITA,DF,Parma,it Serie A,24.0,1999.0,34,32,2947,32.7,4,0,4,4,0,0,8,0,2.0,2.0,1.2,3.2,8,81,31,0.12,0.1,691,it ITA,DF,it Serie A,24.0,1999.0,32.7,4,12,5,41.7,0.37,0.15,0.33,0.8,12.0,0,0,0,2.0,2.0,0.17,2.0,2.0,691,it ITA,DF,it Serie A,24.0,1999.0,32.7,1288,1534,84.0,23028,8120,0,1.2,0.9,-1.2,14,68,9,2,81,691,it ITA,DF,it Serie A,24.0,1999.0,32.7,1534,1319,212,50,0,3,16,150,0,0,0,0,1288,3,15,691,it ITA,DF,it Serie A,24.0,1999.0,32.7,32,0.98,28,2,0,0,1,1,1,0.03,691,it ITA,DF,it Serie A,24.0,1999.0,32.7,33,17,24,8,1,26,73.1,7,69,35,34,19,52,132,2,691,it ITA,DF,it Serie A,24.0,1999.0,32.7,1830,228,826,785,225,32,1830,4,2,50.0,1,25.0,1006,3835,1880,8,10,3,12,3,1078,31,859,it ITA,DF,it Serie A,24.0,1999.0,34,2947,87,86.2,32.7,32,89.0,31,2,52.0,1,0.94,39,49,-10,-0.31,0.46,36.1,46.5,-10.4,-0.32,691,it ITA,DF,it Serie A,24.0,1999.0,32.7,8,0,0,20,17,0,16,19,17,0,0,0,120,38,43,46.9,,,,,,,,DF,3
692,Thomas Delaine,fr FRA,DF,Strasbourg,fr Ligue 1,32.0,1992.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,692,fr FRA,DF,fr Ligue 1,32.0,1992.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,692,fr FRA,DF,fr Ligue 1,32.0,1992.0,0.1,0,4,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,692,fr FRA,DF,fr Ligue 1,32.0,1992.0,0.1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,692,fr FRA,DF,fr Ligue 1,32.0,1992.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,692,fr FRA,DF,fr Ligue 1,32.0,1992.0,0.1,1,1,1,0,0,1,100.0,0,0,0,0,1,2,1,0,692,fr FRA,DF,fr Ligue 1,32.0,1992.0,0.1,8,1,5,2,1,0,8,0,0,,0,,2,10,5,0,1,0,0,0,2,1,860,fr FRA,DF,fr Ligue 1,32.0,1992.0,2,9,5,0.3,0.1,0,,0,2,5.0,0,3.0,0,1,-1,-10.0,-10.38,0.0,0.9,-0.9,-8.87,692,fr FRA,DF,fr Ligue 1,32.0,1992.0,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,DF,1
696,Olivier Deman,be BEL,DF,Werder Bremen,de Bundesliga,24.0,2000.0,9,0,67,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,1,0.0,0.15,696,be BEL,DF,de Bundesliga,24.0,2000.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,696,be BEL,DF,de Bundesliga,24.0,2000.0,0.7,38,58,65.5,706,297,0,0.1,0.1,-0.1,1,3,1,0,4,696,be BEL,DF,de Bundesliga,24.0,2000.0,0.7,58,45,13,0,0,0,6,10,3,3,0,0,38,0,2,696,be BEL,DF,de Bundesliga,24.0,2000.0,0.7,1,1.34,0,1,0,0,0,0,0,0.0,696,be BEL,DF,de Bundesliga,24.0,2000.0,0.7,6,3,2,4,0,7,28.6,5,3,1,2,3,9,4,0,696,be BEL,DF,de Bundesliga,24.0,2000.0,0.7,75,3,30,26,19,2,75,1,0,0.0,1,100.0,31,225,72,2,0,0,0,0,31,1,866,be BEL,DF,de Bundesliga,24.0,2000.0,9,67,7,2.2,0.7,0,,0,9,7.0,6,2.0,1,0,1,1.34,1.46,2.2,0.9,1.3,1.71,696,be BEL,DF,de Bundesliga,24.0,2000.0,0.7,1,0,0,1,2,0,6,3,3,0,0,0,5,4,0,100.0,,,,,,,,DF,1
697,Ali Dembélé,fr FRA,DF,Torino,it Serie A,20.0,2004.0,15,4,388,4.3,1,0,1,1,0,0,4,1,0.4,0.4,0.1,0.5,8,12,8,0.23,0.1,697,fr FRA,DF,it Serie A,20.0,2004.0,4.3,1,5,2,40.0,1.16,0.46,0.2,0.5,13.3,0,0,0,0.4,0.4,0.07,0.6,0.6,697,fr FRA,DF,it Serie A,20.0,2004.0,4.3,127,168,75.6,2055,697,0,0.1,0.1,-0.1,3,2,1,1,12,697,fr FRA,DF,it Serie A,20.0,2004.0,4.3,168,137,31,4,0,0,7,27,0,0,0,0,127,0,4,697,fr FRA,DF,it Serie A,20.0,2004.0,4.3,7,1.62,5,0,2,0,0,0,0,0.0,697,fr FRA,DF,it Serie A,20.0,2004.0,4.3,9,5,6,3,0,4,100.0,0,6,2,4,1,10,11,1,697,fr FRA,DF,it Serie A,20.0,2004.0,4.3,222,13,71,88,64,11,222,6,2,33.3,3,50.0,101,449,226,8,3,3,9,5,115,8,867,fr FRA,DF,it Serie A,20.0,2004.0,15,388,26,11.3,4.3,4,59.0,0,11,14.0,22,1.67,3,8,-5,-1.16,-1.13,4.6,7.5,-3.0,-0.69,697,fr FRA,DF,it Serie A,20.0,2004.0,4.3,4,1,1,9,7,0,7,1,5,0,1,0,15,5,11,31.3,,,,,,,,DF,1
700,Sepp van den Berg,nl NED,DF,Brentford,eng Premier League,22.0,2001.0,31,29,2586,28.7,0,0,0,0,0,0,3,0,2.0,2.0,0.8,2.8,12,79,28,0.0,0.1,700,nl NED,DF,eng Premier League,22.0,2001.0,28.7,0,20,6,30.0,0.7,0.21,0.0,0.0,10.5,0,0,0,2.0,2.0,0.1,-2.0,-2.0,700,nl NED,DF,eng Premier League,22.0,2001.0,28.7,1092,1278,85.4,19151,6135,0,0.8,0.5,-0.8,6,64,3,1,79,700,nl NED,DF,eng Premier League,22.0,2001.0,28.7,1278,1177,100,18,0,2,7,61,0,0,0,0,1092,1,7,700,nl NED,DF,eng Premier League,22.0,2001.0,28.7,22,0.77,19,0,0,2,1,0,2,0.07,700,nl NED,DF,eng Premier League,22.0,2001.0,28.7,39,24,25,10,4,29,65.5,10,52,38,14,21,60,134,3,700,nl NED,DF,eng Premier League,22.0,2001.0,28.7,1605,282,819,621,169,48,1605,7,4,57.1,3,42.9,737,3762,1974,12,10,1,15,7,917,28,870,nl NED,DF,eng Premier League,22.0,2001.0,31,2586,83,75.6,28.7,29,88.0,25,2,18.0,1,1.55,54,49,5,0.17,-0.26,47.8,43.8,4.0,0.14,700,nl NED,DF,eng Premier League,22.0,2001.0,28.7,3,0,0,23,5,1,7,21,24,1,0,0,97,94,77,55.0,,,,,,,,DF,0
706,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,30.0,1993.0,37,37,3330,37.0,3,2,5,3,0,0,6,0,2.8,2.8,3.9,6.7,50,224,163,0.14,0.18,706,it ITA,DF,it Serie A,30.0,1993.0,37.0,3,21,6,28.6,0.57,0.16,0.14,0.5,11.4,0,0,0,2.8,2.8,0.15,0.2,0.2,706,it ITA,DF,it Serie A,30.0,1993.0,37.0,1870,2236,83.6,29372,9836,2,3.9,3.9,-1.9,37,170,54,8,224,706,it ITA,DF,it Serie A,30.0,1993.0,37.0,2236,1865,357,56,2,7,63,299,0,0,0,0,1870,14,48,706,it ITA,DF,it Serie A,30.0,1993.0,37.0,80,2.16,72,4,0,2,1,1,8,0.22,706,it ITA,DF,it Serie A,30.0,1993.0,37.0,66,44,35,25,6,65,64.6,23,19,6,13,31,97,85,1,706,it ITA,DF,it Serie A,30.0,1993.0,37.0,2541,116,681,1222,647,67,2541,31,4,12.9,19,61.3,1202,5034,2675,50,31,6,28,14,1701,163,880,it ITA,DF,it Serie A,30.0,1993.0,37,3330,90,97.4,37.0,37,90.0,37,0,,0,2.14,56,27,29,0.78,-2.22,51.0,28.4,22.6,0.61,706,it ITA,DF,it Serie A,30.0,1993.0,37.0,6,0,0,46,51,5,63,31,44,0,0,0,94,45,46,49.5,,,,,,,,DF,3
708,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,27.0,1996.0,13,7,653,7.3,2,0,2,2,0,0,0,0,1.5,1.5,0.0,1.5,5,14,2,0.28,0.21,708,gn GUI,DF,es La Liga,27.0,1996.0,7.3,2,11,4,36.4,1.52,0.55,0.18,0.5,9.0,0,0,0,1.5,1.5,0.13,0.5,0.5,708,gn GUI,DF,es La Liga,27.0,1996.0,7.3,282,336,83.9,4919,1857,0,0.0,0.1,0.0,1,7,2,0,14,708,gn GUI,DF,es La Liga,27.0,1996.0,7.3,336,320,14,9,0,3,1,2,0,0,0,0,282,2,4,708,gn GUI,DF,es La Liga,27.0,1996.0,7.3,4,0.55,2,0,0,2,0,0,1,0.14,708,gn GUI,DF,es La Liga,27.0,1996.0,7.3,8,3,8,0,0,6,66.7,2,8,6,2,11,19,56,0,708,gn GUI,DF,es La Liga,27.0,1996.0,7.3,440,65,271,143,29,19,440,4,2,50.0,2,50.0,222,1013,486,5,6,0,5,2,270,2,883,gn GUI,DF,es La Liga,27.0,1996.0,13,653,50,19.1,7.3,7,83.0,4,6,12.0,5,2.0,9,7,2,0.28,0.67,6.3,10.0,-3.6,-0.5,708,gn GUI,DF,es La Liga,27.0,1996.0,7.3,0,0,0,2,4,0,1,11,3,0,0,0,23,18,5,78.3,,,,,,,,DF,1
710,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,23.0,2001.0,31,31,2766,30.7,4,1,5,4,0,0,8,1,2.3,2.3,0.2,2.5,15,90,3,0.16,0.08,710,fr FRA,DF,fr Ligue 1,23.0,2001.0,30.7,4,16,7,43.8,0.52,0.23,0.25,0.57,8.3,0,0,0,2.3,2.3,0.15,1.7,1.7,710,fr FRA,DF,fr Ligue 1,23.0,2001.0,30.7,2086,2239,93.2,38535,12423,1,0.2,0.8,0.8,3,141,0,0,90,710,fr FRA,DF,fr Ligue 1,23.0,2001.0,30.7,2239,2155,82,63,2,5,4,6,0,0,0,0,2086,2,19,710,fr FRA,DF,fr Ligue 1,23.0,2001.0,30.7,19,0.62,17,0,0,1,1,0,3,0.1,710,fr FRA,DF,fr Ligue 1,23.0,2001.0,30.7,31,18,17,11,3,26,69.2,8,30,17,13,27,58,99,5,710,fr FRA,DF,fr Ligue 1,23.0,2001.0,30.7,2475,199,973,1416,92,21,2475,9,9,100.0,0,0.0,1606,7489,4516,15,15,0,13,6,1891,3,885,fr FRA,DF,fr Ligue 1,23.0,2001.0,31,2766,89,90.4,30.7,31,89.0,30,0,,1,1.9,50,31,19,0.62,1.54,50.8,38.2,12.6,0.41,710,fr FRA,DF,fr Ligue 1,23.0,2001.0,30.7,8,1,1,44,17,1,4,27,18,0,1,0,139,61,23,72.6,,,,,,,,DF,2
716,Moussa Diarra,ml MLI,DF,Alavés,es La Liga,23.0,2000.0,26,20,1866,20.7,0,0,0,0,0,0,6,0,0.0,0.0,0.1,0.2,12,70,31,0.0,0.01,716,ml MLI,DF,es La Liga,23.0,2000.0,20.7,0,1,0,0.0,0.05,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.03,0.0,0.0,716,ml MLI,DF,es La Liga,23.0,2000.0,20.7,670,835,80.2,12112,5342,0,0.1,0.4,-0.1,3,44,8,3,70,716,ml MLI,DF,es La Liga,23.0,2000.0,20.7,835,711,120,29,0,6,23,90,0,0,0,0,670,4,14,716,ml MLI,DF,es La Liga,23.0,2000.0,20.7,18,0.87,14,0,0,0,4,0,4,0.19,716,ml MLI,DF,es La Liga,23.0,2000.0,20.7,40,24,19,18,3,29,58.6,12,15,5,10,21,61,46,1,716,ml MLI,DF,es La Liga,23.0,2000.0,20.7,1012,56,383,495,139,9,1012,14,7,50.0,5,35.7,499,2075,1080,12,10,2,17,15,584,31,894,ml MLI,DF,es La Liga,23.0,2000.0,26,1866,72,54.6,20.7,20,89.0,18,6,16.0,8,0.81,21,31,-10,-0.48,-0.48,21.6,26.7,-5.1,-0.25,716,ml MLI,DF,es La Liga,23.0,2000.0,20.7,6,0,0,28,24,1,23,21,24,1,1,0,76,31,29,51.7,,,,,,,,DF,0
717,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,27.0,1997.0,27,25,2271,25.2,0,0,0,0,0,0,4,0,1.5,1.5,0.3,1.8,43,160,8,0.0,0.07,717,pt POR,DF,eng Premier League,27.0,1997.0,25.2,0,21,7,33.3,0.83,0.28,0.0,0.0,19.4,0,0,0,1.5,1.5,0.07,-1.5,-1.5,717,pt POR,DF,eng Premier League,27.0,1997.0,25.2,2167,2317,93.5,37644,12143,0,0.3,1.2,-0.3,5,222,12,0,160,717,pt POR,DF,eng Premier League,27.0,1997.0,25.2,2317,2234,80,43,0,10,3,2,0,0,0,0,2167,3,14,717,pt POR,DF,eng Premier League,27.0,1997.0,25.2,26,1.03,17,0,0,7,0,2,1,0.04,717,pt POR,DF,eng Premier League,27.0,1997.0,25.2,17,11,7,9,1,13,53.8,6,23,20,3,20,37,71,4,717,pt POR,DF,eng Premier League,27.0,1997.0,25.2,2499,216,837,1361,307,26,2499,3,2,66.7,1,33.3,1775,10123,6017,43,65,1,8,1,2016,8,895,pt POR,DF,eng Premier League,27.0,1997.0,27,2271,84,66.4,25.2,25,90.0,25,2,11.0,0,2.11,50,21,29,1.15,1.23,46.2,28.8,17.5,0.69,717,pt POR,DF,eng Premier League,27.0,1997.0,25.2,4,0,0,12,8,0,3,20,11,0,1,1,78,37,34,52.1,,,,,,,,DF,2
718,Krépin Diatta,sn SEN,"DF,FW",Monaco,fr Ligue 1,25.0,1999.0,19,3,508,5.6,0,0,0,0,0,0,3,0,0.2,0.2,0.8,1.0,17,21,41,0.0,0.17,718,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,5.6,0,2,1,50.0,0.35,0.18,0.0,0.0,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,718,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,5.6,240,314,76.4,3683,1198,0,0.8,0.9,-0.8,4,16,6,2,21,718,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,5.6,314,278,35,2,1,3,15,33,0,0,0,0,240,1,5,718,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,5.6,10,1.77,10,0,0,0,0,0,0,0.0,718,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,5.6,18,12,13,2,3,24,58.3,10,5,1,4,9,27,12,2,718,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,5.6,373,14,72,192,114,9,373,13,8,61.5,4,30.8,205,1254,693,17,13,1,10,2,230,41,897,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,19,508,27,16.6,5.6,3,73.0,1,16,18.0,5,1.89,8,7,1,0.18,-0.56,11.5,6.8,4.7,0.84,718,sn SEN,"DF,FW",fr Ligue 1,25.0,1999.0,5.6,3,0,0,14,7,2,15,9,12,0,0,0,36,15,9,62.5,,,,,,,,DF,1
730,Eric Dier,eng ENG,DF,Bayern Munich,de Bundesliga,30.0,1994.0,21,16,1463,16.3,2,1,3,2,0,0,1,0,1.1,1.1,0.1,1.2,12,73,1,0.18,0.08,730,eng ENG,DF,de Bundesliga,30.0,1994.0,16.3,2,9,5,55.6,0.55,0.31,0.22,0.4,6.3,0,0,0,1.1,1.1,0.12,0.9,0.9,730,eng ENG,DF,de Bundesliga,30.0,1994.0,16.3,1324,1412,93.8,23560,8112,1,0.1,1.2,0.9,3,133,5,0,73,730,eng ENG,DF,de Bundesliga,30.0,1994.0,16.3,1412,1360,50,25,2,7,2,5,0,0,0,0,1324,2,6,730,eng ENG,DF,de Bundesliga,30.0,1994.0,16.3,13,0.8,11,0,0,2,0,0,2,0.12,730,eng ENG,DF,de Bundesliga,30.0,1994.0,16.3,19,11,8,9,2,20,65.0,7,19,8,11,20,39,77,1,730,eng ENG,DF,de Bundesliga,30.0,1994.0,16.3,1591,127,535,994,67,19,1591,3,2,66.7,1,33.3,944,4081,2174,12,10,0,7,2,1157,1,909,eng ENG,DF,de Bundesliga,30.0,1994.0,21,1463,70,47.8,16.3,16,88.0,14,5,11.0,13,2.33,43,17,26,1.6,-0.71,39.0,13.1,25.9,1.59,730,eng ENG,DF,de Bundesliga,30.0,1994.0,16.3,1,0,0,16,4,1,2,20,11,0,0,0,80,52,43,54.7,,,,,,,,DF,3
