Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos
595,Lewis Cook,eng ENG,"MF,DF",Bournemouth,eng Premier League,27.0,1997.0,36,32,2978,33.1,1,3,4,1,0,0,8,1,0.9,0.9,4.1,5.1,33,158,52,0.12,0.15,595,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,33.1,1,14,4,28.6,0.42,0.12,0.07,0.25,23.4,1,0,0,0.9,0.9,0.07,0.1,0.1,595,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,33.1,1224,1585,77.2,21139,7153,3,4.1,3.8,-1.1,48,157,26,11,158,595,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,33.1,1585,1358,225,71,3,2,132,73,77,65,3,0,1224,2,26,595,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,33.1,89,2.69,69,18,0,2,0,0,5,0.15,595,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,33.1,81,42,41,36,4,67,55.2,30,30,11,19,41,122,70,0,595,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,33.1,1900,87,440,1010,470,20,1900,20,13,65.0,7,35.0,825,4125,2159,33,29,4,31,18,965,52,731,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,36,2978,83,87.1,33.1,32,89.0,30,4,31.0,0,1.39,47,43,4,0.12,-1.51,55.1,44.5,10.6,0.32,595,eng ENG,"MF,DF",eng Premier League,27.0,1997.0,33.1,8,1,0,49,10,3,132,41,42,0,1,0,187,41,34,54.7,,,,,,,,MF
598,Francis Coquelin,fr FRA,MF,Nantes,fr Ligue 1,33.0,1991.0,6,3,224,2.5,1,1,2,1,0,0,1,0,1.0,1.0,1.1,2.1,3,8,2,0.8,0.86,598,fr FRA,MF,fr Ligue 1,33.0,1991.0,2.5,1,7,1,14.3,2.81,0.4,0.14,1.0,16.7,0,0,0,1.0,1.0,0.15,0.0,0.0,598,fr FRA,MF,fr Ligue 1,33.0,1991.0,2.5,88,101,87.1,1213,275,1,1.1,0.4,-0.1,5,11,2,0,8,598,fr FRA,MF,fr Ligue 1,33.0,1991.0,2.5,101,100,1,0,1,1,0,1,0,0,0,0,88,0,1,598,fr FRA,MF,fr Ligue 1,33.0,1991.0,2.5,13,5.27,7,0,0,4,0,2,2,0.81,598,fr FRA,MF,fr Ligue 1,33.0,1991.0,2.5,9,5,5,3,1,4,75.0,1,3,1,2,6,15,3,0,598,fr FRA,MF,fr Ligue 1,33.0,1991.0,2.5,128,5,23,75,30,6,128,1,1,100.0,0,0.0,62,197,95,3,2,1,3,2,79,2,734,fr FRA,MF,fr Ligue 1,33.0,1991.0,6,224,37,7.3,2.5,3,59.0,0,3,16.0,0,1.67,4,1,3,1.21,1.71,4.0,2.7,1.3,0.54,598,fr FRA,MF,fr Ligue 1,33.0,1991.0,2.5,1,0,0,7,1,0,0,6,5,0,0,0,8,3,0,100.0,,,,,,,,MF
608,Coba da Costa,es ESP,"MF,FW",Getafe,es La Liga,22.0,2002.0,19,12,1006,11.2,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.6,46,16,83,0.18,0.23,608,es ESP,"MF,FW",es La Liga,22.0,2002.0,11.2,1,23,8,34.8,2.06,0.72,0.04,0.13,18.3,0,0,0,1.1,1.1,0.05,-0.1,-0.1,608,es ESP,"MF,FW",es La Liga,22.0,2002.0,11.2,195,303,64.4,2952,707,1,1.4,1.5,-0.4,9,14,10,7,16,608,es ESP,"MF,FW",es La Liga,22.0,2002.0,11.2,303,299,3,0,3,0,41,2,1,0,0,0,195,1,12,608,es ESP,"MF,FW",es La Liga,22.0,2002.0,11.2,37,3.31,28,0,5,2,1,1,4,0.36,608,es ESP,"MF,FW",es La Liga,22.0,2002.0,11.2,29,13,9,16,4,26,50.0,13,24,0,24,8,37,10,0,608,es ESP,"MF,FW",es La Liga,22.0,2002.0,11.2,504,10,75,191,245,47,504,56,19,33.9,33,58.9,261,2137,1076,46,23,25,26,23,294,83,750,es ESP,"MF,FW",es La Liga,22.0,2002.0,19,1006,53,29.4,11.2,12,69.0,1,7,25.0,11,1.05,10,10,0,0.0,0.19,11.0,15.7,-4.8,-0.43,608,es ESP,"MF,FW",es La Liga,22.0,2002.0,11.2,4,0,0,10,10,0,41,8,13,0,0,0,35,19,19,50.0,,,,,,,,MF
610,David Costa,pt POR,"MF,FW",Lens,fr Ligue 1,23.0,2001.0,11,3,352,3.9,0,0,0,0,0,0,0,1,1.2,1.2,0.4,1.6,14,24,20,0.0,0.41,610,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,3.9,0,9,2,22.2,2.3,0.51,0.0,0.0,18.0,0,0,0,1.2,1.2,0.13,-1.2,-1.2,610,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,3.9,128,155,82.6,1902,615,0,0.4,1.0,-0.4,6,12,8,4,24,610,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,3.9,155,146,6,1,0,1,15,0,5,4,1,0,128,3,2,610,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,3.9,8,2.05,5,1,0,1,1,0,1,0.26,610,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,3.9,2,0,1,1,0,4,25.0,3,5,1,4,1,3,0,0,610,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,3.9,200,1,17,86,100,15,200,9,2,22.2,7,77.8,118,810,500,14,12,4,11,5,158,20,752,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,11,352,32,11.5,3.9,3,61.0,0,8,21.0,4,1.18,3,6,-3,-0.77,-0.97,6.4,4.2,2.2,0.57,610,pt POR,"MF,FW",fr Ligue 1,23.0,2001.0,3.9,0,1,0,3,4,0,15,1,0,1,0,0,10,0,2,0.0,,,,,,,,MF
613,Samu Costa,pt POR,MF,Mallorca,es La Liga,23.0,2000.0,32,31,2649,29.4,0,2,2,0,0,0,10,1,1.8,1.8,1.2,3.0,24,116,69,0.07,0.1,613,pt POR,MF,es La Liga,23.0,2000.0,29.4,0,30,8,26.7,1.02,0.27,0.0,0.0,18.3,1,0,0,1.8,1.8,0.06,-1.8,-1.8,613,pt POR,MF,es La Liga,23.0,2000.0,29.4,1164,1442,80.7,20678,5773,2,1.2,1.9,0.8,15,117,14,5,116,613,pt POR,MF,es La Liga,23.0,2000.0,29.4,1442,1406,32,25,4,19,20,7,0,0,0,0,1164,4,36,613,pt POR,MF,es La Liga,23.0,2000.0,29.4,56,1.9,41,1,3,6,4,1,6,0.2,613,pt POR,MF,es La Liga,23.0,2000.0,29.4,90,44,45,42,3,79,44.3,44,48,15,33,32,122,85,1,613,pt POR,MF,es La Liga,23.0,2000.0,29.4,1834,100,446,1100,298,34,1834,33,13,39.4,16,48.5,1029,3991,1591,24,18,1,42,35,1235,69,756,pt POR,MF,es La Liga,23.0,2000.0,32,2649,83,77.5,29.4,31,85.0,23,1,26.0,0,1.19,25,37,-12,-0.41,-0.76,28.5,37.7,-9.2,-0.31,613,pt POR,MF,es La Liga,23.0,2000.0,29.4,10,1,1,62,63,2,20,32,44,0,0,0,129,68,40,63.0,,,,,,,,MF
616,Lassana Coulibaly,ml MLI,MF,Lecce,it Serie A,28.0,1996.0,38,30,2667,29.6,1,0,1,1,0,0,3,0,0.8,0.8,0.9,1.7,21,93,49,0.03,0.06,616,ml MLI,MF,it Serie A,28.0,1996.0,29.6,1,9,3,33.3,0.3,0.1,0.11,0.33,18.7,0,0,0,0.8,0.8,0.09,0.2,0.2,616,ml MLI,MF,it Serie A,28.0,1996.0,29.6,775,955,81.2,13647,3359,0,0.9,0.6,-0.9,12,68,7,0,93,616,ml MLI,MF,it Serie A,28.0,1996.0,29.6,955,933,20,20,5,4,13,0,0,0,0,0,775,2,23,616,ml MLI,MF,it Serie A,28.0,1996.0,29.6,46,1.55,34,0,1,1,7,3,2,0.07,616,ml MLI,MF,it Serie A,28.0,1996.0,29.6,48,29,16,28,4,61,39.3,37,45,12,33,18,66,46,1,616,ml MLI,MF,it Serie A,28.0,1996.0,29.6,1229,86,311,748,185,19,1229,38,18,47.4,13,34.2,623,3338,1229,21,18,3,33,19,714,49,761,ml MLI,MF,it Serie A,28.0,1996.0,38,2667,70,78.0,29.6,30,80.0,17,8,32.0,0,0.89,23,38,-15,-0.51,1.41,25.4,43.9,-18.4,-0.62,616,ml MLI,MF,it Serie A,28.0,1996.0,29.6,3,0,0,39,44,0,13,18,29,1,1,0,146,31,41,43.1,,,,,,,,MF
618,Mamadou Coulibaly,fr FRA,MF,Monaco,fr Ligue 1,20.0,2004.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.85,618,fr FRA,MF,fr Ligue 1,20.0,2004.0,0.1,0,1,0,0.0,11.25,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,618,fr FRA,MF,fr Ligue 1,20.0,2004.0,0.1,3,5,60.0,19,7,0,0.0,0.0,0.0,0,1,0,0,0,618,fr FRA,MF,fr Ligue 1,20.0,2004.0,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,618,fr FRA,MF,fr Ligue 1,20.0,2004.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,618,fr FRA,MF,fr Ligue 1,20.0,2004.0,0.1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,618,fr FRA,MF,fr Ligue 1,20.0,2004.0,0.1,9,0,1,5,3,0,9,2,1,50.0,0,0.0,4,24,10,0,0,0,1,0,6,1,763,fr FRA,MF,fr Ligue 1,20.0,2004.0,1,8,8,0.3,0.1,0,,0,1,8.0,5,3.0,1,0,1,11.25,10.63,0.4,0.0,0.4,4.18,618,fr FRA,MF,fr Ligue 1,20.0,2004.0,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,MF
623,Marius Courcoul,fr FRA,"MF,DF",Angers,fr Ligue 1,17.0,2007.0,8,3,309,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,7,7,0.0,0.04,623,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,3.4,0,3,1,33.3,0.87,0.29,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,623,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,3.4,133,155,85.8,2427,519,0,0.0,0.0,0.0,1,7,1,0,7,623,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,3.4,155,146,9,3,0,3,4,6,0,0,0,0,133,0,1,623,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,3.4,3,0.87,2,1,0,0,0,0,0,0.0,623,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,3.4,5,2,3,2,0,5,40.0,3,4,0,4,5,10,9,0,623,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,3.4,191,10,59,100,34,1,191,5,1,20.0,4,80.0,90,462,191,5,1,0,4,0,116,7,768,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,8,309,39,10.1,3.4,3,79.0,1,5,15.0,11,0.88,4,5,-1,-0.29,0.36,3.3,6.8,-3.5,-1.02,623,fr FRA,"MF,DF",fr Ligue 1,17.0,2007.0,3.4,0,0,0,4,2,0,4,5,2,0,1,0,12,4,1,80.0,,,,,,,,MF
629,Bryan Cristante,it ITA,MF,Roma,it Serie A,29.0,1995.0,30,23,2045,22.7,4,2,6,4,0,0,8,0,2.1,2.1,1.4,3.5,25,145,41,0.26,0.15,629,it ITA,MF,it Serie A,29.0,1995.0,22.7,4,30,7,23.3,1.32,0.31,0.13,0.57,16.9,0,0,0,2.1,2.1,0.07,1.9,1.9,629,it ITA,MF,it Serie A,29.0,1995.0,22.7,1067,1296,82.3,18848,5259,2,1.4,1.3,0.6,18,143,17,0,145,629,it ITA,MF,it Serie A,29.0,1995.0,22.7,1296,1263,27,26,5,9,15,1,0,0,0,0,1067,6,19,629,it ITA,MF,it Serie A,29.0,1995.0,22.7,51,2.24,46,0,0,4,1,0,5,0.22,629,it ITA,MF,it Serie A,29.0,1995.0,22.7,48,29,18,24,6,26,57.7,11,20,10,10,19,67,36,1,629,it ITA,MF,it Serie A,29.0,1995.0,22.7,1497,57,261,981,263,41,1497,14,6,42.9,6,42.9,833,4194,2060,25,30,2,23,13,1057,41,776,it ITA,MF,it Serie A,29.0,1995.0,30,2045,68,59.8,22.7,23,81.0,15,7,25.0,0,1.73,28,20,8,0.35,-0.5,28.4,25.6,2.9,0.13,629,it ITA,MF,it Serie A,29.0,1995.0,22.7,8,0,0,37,9,0,15,19,29,0,0,0,109,61,58,51.3,,,,,,,,MF
630,Domen Črnigoj,si SVN,MF,Venezia,it Serie A,28.0,1995.0,8,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,6,0.0,0.07,630,si SVN,MF,it Serie A,28.0,1995.0,1.5,0,1,0,0.0,0.66,0.0,0.0,,10.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,630,si SVN,MF,it Serie A,28.0,1995.0,1.5,25,49,51.0,348,107,0,0.0,0.0,0.0,0,1,1,0,4,630,si SVN,MF,it Serie A,28.0,1995.0,1.5,49,48,0,0,0,0,2,0,0,0,0,0,25,1,3,630,si SVN,MF,it Serie A,28.0,1995.0,1.5,2,1.32,1,0,0,0,1,0,0,0.0,630,si SVN,MF,it Serie A,28.0,1995.0,1.5,4,2,0,1,3,2,50.0,1,5,2,3,4,8,4,0,630,si SVN,MF,it Serie A,28.0,1995.0,1.5,76,3,13,40,23,3,76,1,0,0.0,1,100.0,36,199,116,4,2,0,7,1,47,6,777,si SVN,MF,it Serie A,28.0,1995.0,8,136,17,4.0,1.5,1,45.0,0,7,13.0,10,1.0,1,4,-3,-1.99,-1.41,1.2,4.8,-3.6,-2.4,630,si SVN,MF,it Serie A,28.0,1995.0,1.5,0,0,0,2,4,0,2,4,2,0,0,0,8,2,5,28.6,,,,,,,,MF
638,Matheus Cunha,br BRA,"MF,FW",Wolves,eng Premier League,25.0,1999.0,33,29,2597,28.9,15,6,21,15,0,0,4,0,8.6,8.6,7.7,16.4,112,144,161,0.73,0.57,638,br BRA,"MF,FW",eng Premier League,25.0,1999.0,28.9,15,110,44,40.0,3.81,1.52,0.14,0.34,20.5,12,0,0,8.6,8.6,0.08,6.4,6.4,638,br BRA,"MF,FW",eng Premier League,25.0,1999.0,28.9,811,1133,71.6,12850,4384,6,7.7,5.3,-1.7,56,92,58,10,144,638,br BRA,"MF,FW",eng Premier League,25.0,1999.0,28.9,1133,938,185,52,14,15,142,32,73,40,23,3,811,10,34,638,br BRA,"MF,FW",eng Premier League,25.0,1999.0,28.9,132,4.57,75,14,19,9,12,3,16,0.55,638,br BRA,"MF,FW",eng Premier League,25.0,1999.0,28.9,38,22,17,16,5,39,33.3,26,21,1,20,17,55,23,0,638,br BRA,"MF,FW",eng Premier League,25.0,1999.0,28.9,1561,23,181,695,733,133,1560,137,61,44.5,61,44.5,904,6724,3336,112,95,41,80,55,1056,161,792,br BRA,"MF,FW",eng Premier League,25.0,1999.0,33,2597,79,75.9,28.9,29,85.0,19,4,31.0,0,0.97,41,54,-13,-0.45,-0.23,32.6,44.5,-11.9,-0.41,638,br BRA,"MF,FW",eng Premier League,25.0,1999.0,28.9,4,0,0,42,71,8,142,17,22,0,1,0,125,13,29,31.0,,,,,,,,MF
641,Wylan Cyprien,fr FRA,MF,Parma,it Serie A,29.0,1995.0,2,0,28,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,0,0.0,0.63,641,fr FRA,MF,it Serie A,29.0,1995.0,0.3,0,1,0,0.0,3.21,0.0,0.0,,15.2,0,0,0,0.2,0.2,0.2,-0.2,-0.2,641,fr FRA,MF,it Serie A,29.0,1995.0,0.3,14,21,66.7,248,161,0,0.0,0.2,0.0,0,2,0,0,2,641,fr FRA,MF,it Serie A,29.0,1995.0,0.3,21,20,0,0,1,0,0,0,0,0,0,0,14,1,1,641,fr FRA,MF,it Serie A,29.0,1995.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,641,fr FRA,MF,it Serie A,29.0,1995.0,0.3,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,641,fr FRA,MF,it Serie A,29.0,1995.0,0.3,28,2,8,11,9,1,28,0,0,,0,,11,46,33,1,1,1,0,0,15,0,795,fr FRA,MF,it Serie A,29.0,1995.0,2,28,14,0.8,0.3,0,,0,2,14.0,1,2.0,1,0,1,3.21,3.61,0.9,0.2,0.7,2.36,641,fr FRA,MF,it Serie A,29.0,1995.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,,,,,,,,,MF
643,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,23.0,2001.0,36,30,2613,29.0,3,2,5,3,0,0,4,0,2.0,2.0,3.8,5.8,63,154,85,0.17,0.2,643,fr FRA,MF,it Serie A,23.0,2001.0,29.0,3,37,14,37.8,1.27,0.48,0.08,0.21,23.8,3,0,0,2.0,2.0,0.05,1.0,1.0,643,fr FRA,MF,it Serie A,23.0,2001.0,29.0,1439,1702,84.5,23414,6615,2,3.8,4.7,-1.8,55,140,29,9,154,643,fr FRA,MF,it Serie A,23.0,2001.0,29.0,1702,1552,147,81,3,12,102,6,60,11,29,0,1439,3,30,643,fr FRA,MF,it Serie A,23.0,2001.0,29.0,110,3.79,70,28,1,6,4,1,7,0.24,643,fr FRA,MF,it Serie A,23.0,2001.0,29.0,45,25,17,19,9,39,51.3,19,18,3,15,17,62,30,1,643,fr FRA,MF,it Serie A,23.0,2001.0,29.0,1929,54,377,1031,528,40,1929,30,12,40.0,17,56.7,1200,6198,3078,63,52,13,20,16,1382,85,798,fr FRA,MF,it Serie A,23.0,2001.0,36,2613,73,76.4,29.0,30,82.0,14,6,25.0,2,1.28,35,37,-2,-0.07,0.04,33.8,29.8,4.0,0.14,643,fr FRA,MF,it Serie A,23.0,2001.0,29.0,4,0,0,21,29,1,102,17,25,0,0,0,157,16,25,39.0,,,,,,,,MF
647,Mahmoud Dahoud,de GER,MF,Eint Frankfurt,de Bundesliga,28.0,1996.0,9,3,364,4.0,1,1,2,1,0,0,2,0,0.5,0.5,0.7,1.2,1,17,6,0.49,0.31,647,de GER,MF,de Bundesliga,28.0,1996.0,4.0,1,7,2,28.6,1.73,0.49,0.14,0.5,22.6,1,0,0,0.5,0.5,0.08,0.5,0.5,647,de GER,MF,de Bundesliga,28.0,1996.0,4.0,191,225,84.9,2869,939,1,0.7,0.6,0.3,8,10,5,0,17,647,de GER,MF,de Bundesliga,28.0,1996.0,4.0,225,218,6,5,2,1,4,0,1,0,1,0,191,1,6,647,de GER,MF,de Bundesliga,28.0,1996.0,4.0,13,3.21,10,0,0,2,0,1,2,0.49,647,de GER,MF,de Bundesliga,28.0,1996.0,4.0,9,4,4,5,0,6,66.7,2,5,1,4,2,11,5,0,647,de GER,MF,de Bundesliga,28.0,1996.0,4.0,263,8,65,150,49,3,263,3,1,33.3,2,66.7,160,521,211,1,6,0,4,2,192,6,804,de GER,MF,de Bundesliga,28.0,1996.0,9,364,40,11.9,4.0,3,71.0,1,6,25.0,16,1.89,14,9,5,1.24,0.67,9.2,7.2,2.0,0.49,647,de GER,MF,de Bundesliga,28.0,1996.0,4.0,2,0,0,10,2,0,4,2,4,0,0,0,20,1,2,33.3,,,,,,,,MF
652,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,eng Premier League,24.0,2000.0,38,34,2911,32.3,2,10,12,2,0,0,2,0,2.8,2.8,8.4,11.2,73,234,137,0.37,0.35,652,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,32.3,2,35,7,20.0,1.08,0.22,0.06,0.29,17.6,3,0,0,2.8,2.8,0.08,-0.8,-0.8,652,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,32.3,1107,1529,72.4,19063,7512,10,8.4,7.0,1.6,63,167,73,17,234,652,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,32.3,1529,1368,153,33,27,5,144,9,60,53,0,0,1107,8,36,652,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,32.3,120,3.71,92,14,6,2,1,5,21,0.65,652,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,32.3,83,44,27,29,27,81,38.3,50,40,3,37,27,110,31,2,652,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,32.3,1883,36,331,863,713,76,1883,97,50,51.5,36,37.1,1076,5883,3075,73,54,9,63,47,1239,137,811,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,38,2911,77,85.1,32.3,34,83.0,11,4,23.0,0,1.47,58,41,17,0.53,1.94,52.8,45.0,7.8,0.24,652,dk DEN,"MF,FW",eng Premier League,24.0,2000.0,32.3,2,0,0,18,27,6,144,27,44,0,0,0,179,12,27,30.8,,,,,,,,MF
655,Danilo,br BRA,"MF,FW",Nott'ham Forest,eng Premier League,23.0,2001.0,8,5,275,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,11,1,0.0,0.0,655,br BRA,"MF,FW",eng Premier League,23.0,2001.0,3.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,655,br BRA,"MF,FW",eng Premier League,23.0,2001.0,3.1,94,121,77.7,1541,549,0,0.0,0.0,0.0,0,13,0,0,11,655,br BRA,"MF,FW",eng Premier League,23.0,2001.0,3.1,121,119,1,0,0,0,3,0,1,1,0,0,94,1,5,655,br BRA,"MF,FW",eng Premier League,23.0,2001.0,3.1,7,2.31,7,0,0,0,0,0,2,0.66,655,br BRA,"MF,FW",eng Premier League,23.0,2001.0,3.1,8,4,7,1,0,6,50.0,3,2,1,1,4,12,3,0,655,br BRA,"MF,FW",eng Premier League,23.0,2001.0,3.1,150,8,54,85,13,0,150,6,3,50.0,3,50.0,54,237,61,2,0,0,6,0,87,1,814,br BRA,"MF,FW",eng Premier League,23.0,2001.0,8,275,34,8.0,3.1,5,47.0,0,3,13.0,6,2.13,8,4,4,1.31,1.08,3.2,4.8,-1.6,-0.54,655,br BRA,"MF,FW",eng Premier League,23.0,2001.0,3.1,0,0,0,2,0,0,3,4,4,0,0,0,19,1,2,33.3,,,,,,,,MF
659,Jayden Danns,eng ENG,MF,Liverpool,eng Premier League,18.0,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,659,eng ENG,MF,eng Premier League,18.0,2006.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,659,eng ENG,MF,eng Premier League,18.0,2006.0,0.1,1,1,100.0,6,0,0,0.0,0.0,0.0,0,0,0,0,0,659,eng ENG,MF,eng Premier League,18.0,2006.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,659,eng ENG,MF,eng Premier League,18.0,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,659,eng ENG,MF,eng Premier League,18.0,2006.0,0.1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,659,eng ENG,MF,eng Premier League,18.0,2006.0,0.1,2,0,0,0,2,0,2,0,0,,0,,1,2,1,0,0,0,0,1,1,0,818,eng ENG,MF,eng Premier League,18.0,2006.0,1,11,11,0.3,0.1,0,,0,1,11.0,1,3.0,0,1,-1,-8.18,-9.4,0.0,0.4,-0.4,-3.38,659,eng ENG,MF,eng Premier League,18.0,2006.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,MF
